SG_PARTIDO,NM_PARTIDO,DS_CARGO,SG_UF,txGenFeminino,totalGenFeminino,txCorRacaPreta,totalCorRacaPreta,txCorRacaPretaParda,totalCorRacaPretaParda,txCorRacaNaoBranca,totalCorRacaNaoBranca,totalBens,avgBens,avgBensNotZero,txEstadoCivilCasado,txEstadoCivilSolteiro,txEstadoCivilSeparadoDivorciado,avgIdade,totalCandidaturas
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,PA,0.176470588235294,6,0.0882352941176471,3,0.705882352941177,24,0.705882352941177,24,42267002.7,1243147.13823529,1320843.834375,0.676470588235294,0.205882352941176,0.0,48.4117647058824,34
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,PB,0.388888888888889,7,0.0,0,0.277777777777778,5,0.333333333333333,6,4317495.96,239860.886666667,269843.4975,0.611111111111111,0.222222222222222,0.0,42.8333333333333,18
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,PE,0.142857142857143,5,0.0857142857142857,3,0.514285714285714,18,0.514285714285714,18,26526865.78,757910.450857143,982476.51037037,0.771428571428571,0.0571428571428571,0.0,48.5428571428571,35
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,PI,0.101851851851852,11,0.0648148148148148,7,0.648148148148148,70,0.657407407407407,71,86688626.59,802672.468425926,866886.2659,0.768518518518518,0.166666666666667,0.0,48.5740740740741,108
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,PR,0.150579150579151,39,0.00772200772200772,2,0.154440154440154,40,0.173745173745174,45,541410026.31,2090386.20196911,2139960.5783004,0.768339768339768,0.115830115830116,0.00772200772200772,52.6602316602317,259
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,RJ,0.375,3,0.125,1,0.125,1,0.125,1,5385954.12,673244.265,673244.265,0.625,0.25,0.0,53.125,8
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,RN,0.166666666666667,6,0.0,0,0.444444444444444,16,0.472222222222222,17,20138430.96,559400.86,575383.741714286,0.583333333333333,0.388888888888889,0.0,49.25,36
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,RO,0.153846153846154,2,0.0,0,0.769230769230769,10,0.769230769230769,10,16504206.81,1269554.37,1269554.37,0.615384615384615,0.230769230769231,0.0,51.5384615384615,13
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,RS,0.137931034482759,4,0.0,0,0.137931034482759,4,0.137931034482759,4,25754534.12,888087.383448276,919804.79,0.758620689655172,0.103448275862069,0.0,52.2758620689655,29
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,SC,0.0978260869565217,9,0.0108695652173913,1,0.0543478260869565,5,0.0543478260869565,5,85433415.59,928624.0825,970834.268068182,0.706521739130435,0.16304347826087,0.0108695652173913,49.7934782608696,92
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,SE,0.125,6,0.0,0,0.604166666666667,29,0.604166666666667,29,27776142.13,578669.627708333,712208.772564103,0.604166666666667,0.208333333333333,0.0416666666666667,49.1875,48
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,SP,0.115288220551378,46,0.012531328320802,5,0.0977443609022556,39,0.107769423558897,43,449570551.6,1126743.23709273,1215055.54486487,0.734335839598998,0.135338345864662,0.0075187969924812,52.9523809523809,399
PSD,PARTIDO SOCIAL DEMOCRÁTICO,PREFEITO,TO,0.277777777777778,5,0.222222222222222,4,0.777777777777778,14,0.777777777777778,14,6998785.13,388821.396111111,437424.070625,0.611111111111111,0.222222222222222,0.0,44.9444444444444,18
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,AC,0.357142857142857,70,0.0816326530612245,16,0.857142857142857,168,0.88265306122449,173,28416984.1,144984.612755102,278597.883333333,0.341836734693878,0.61734693877551,0.0,42.8622448979592,196
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,AL,0.33587786259542,44,0.137404580152672,18,0.725190839694656,95,0.748091603053435,98,7247783.55,55326.5919847328,181194.58875,0.480916030534351,0.404580152671756,0.0,46.2671755725191,131
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,AM,0.340425531914894,240,0.0482269503546099,34,0.765957446808511,540,0.858156028368794,605,82756291.2,117384.810212766,250776.64,0.319148936170213,0.632624113475177,0.00425531914893617,44.490780141844,705
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,AP,0.342657342657343,49,0.0979020979020979,14,0.79020979020979,113,0.79020979020979,113,10127773.46,70823.5906293706,158246.4603125,0.440559440559441,0.496503496503497,0.0,45.0769230769231,143
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,BA,0.345018915510719,1368,0.189155107187894,750,0.805548549810845,3194,0.814627994955864,3230,522862732.56,131869.541629256,203845.119906433,0.446910466582598,0.464564943253468,0.00302648171500631,46.2474148802018,3965
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,CE,0.354166666666667,374,0.0558712121212121,59,0.679924242424242,718,0.690340909090909,729,107102542.46,101422.86217803,155221.076028985,0.482954545454545,0.404356060606061,0.00662878787878788,45.7689393939394,1056
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,ES,0.337638376383764,183,0.153136531365314,83,0.579335793357934,314,0.583025830258303,316,81824890.82,150968.433247232,236488.123757225,0.575645756457565,0.293357933579336,0.0129151291512915,46.9243542435424,542
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,GO,0.352475247524752,356,0.098019801980198,99,0.632673267326733,639,0.656435643564356,663,185324563.26,183489.666594059,277431.980928144,0.499009900990099,0.371287128712871,0.00792079207920792,46.7920792079208,1010
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,MA,0.356834532374101,248,0.166906474820144,116,0.830215827338129,577,0.837410071942446,582,74885945.43,107749.561769784,197588.24651715,0.42158273381295,0.519424460431655,0.00287769784172662,44.4460431654676,695
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,MG,0.340499306518724,1964,0.136615811373093,788,0.544729542302358,3142,0.553398058252427,3192,890091266.07,154315.406738904,213707.386811525,0.515603328710125,0.349341192787795,0.00762829403606103,46.9263176144244,5768
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,MS,0.361233480176211,164,0.0991189427312775,45,0.497797356828194,226,0.52863436123348,240,178151349.0,392403.852422907,587958.247524753,0.519823788546256,0.361233480176211,0.00440528634361234,46.6629955947137,454
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,MT,0.362549800796813,182,0.105577689243028,53,0.697211155378486,350,0.705179282868526,354,133853045.61,266639.533087649,389107.690726744,0.470119521912351,0.416334661354582,0.00199203187250996,46.4760956175299,502
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,PA,0.346868547832072,504,0.114934618031659,167,0.840330350997935,1221,0.850653819683414,1236,259281962.91,178445.948320716,302193.428799534,0.407432897453544,0.53819683413627,0.00206469373709566,44.3984858912595,1453
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,PB,0.345188284518828,165,0.121338912133891,58,0.686192468619247,328,0.717573221757322,343,34938390.32,73092.8667782427,139753.56128,0.53765690376569,0.349372384937238,0.00627615062761506,45.4665271966527,478
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,PE,0.34581881533101,397,0.127177700348432,146,0.672473867595819,772,0.675087108013937,775,77392339.86,67414.9301916376,151156.913789062,0.534843205574913,0.365853658536585,0.00522648083623693,46.3876306620209,1148
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,PI,0.344123856439127,489,0.125967628430683,179,0.748064743138635,1063,0.75228712174525,1069,811947998.79,571391.976629134,875887.808834951,0.49612948627727,0.442646023926812,0.00351864883884588,44.9064039408867,1421
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,PR,0.349957007738607,1221,0.0682143880768128,238,0.300945829750645,1050,0.312123817712812,1089,689097705.53,197505.791209516,270128.461595453,0.594153052450559,0.272570937231298,0.0128976784178848,47.7953568357696,3489
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,RJ,0.333333333333333,300,0.168888888888889,152,0.488888888888889,440,0.517777777777778,466,161276969.49,179196.632766667,375062.717395349,0.5,0.372222222222222,0.00444444444444444,47.3211111111111,900
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,RN,0.349127182044888,140,0.119700748129676,48,0.600997506234414,241,0.618453865336658,248,44226628.14,110290.843241895,149414.284256757,0.481296758104738,0.42643391521197,0.0,44.6234413965087,401
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,RO,0.343457943925234,147,0.149532710280374,64,0.682242990654206,292,0.698598130841122,299,118671010.5,277268.716121495,390365.166118421,0.504672897196262,0.380841121495327,0.0,45.8457943925234,428
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,RR,0.343137254901961,35,0.0294117647058824,3,0.725490196078431,74,0.823529411764706,84,21976359.05,215454.500490196,488363.534444444,0.382352941176471,0.509803921568627,0.0,45.843137254902,102
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,RS,0.352363960749331,395,0.08028545941124,90,0.184656556645852,207,0.187332738626227,210,1796704522.17,1602769.42209634,2297576.11402813,0.429973238180196,0.423728813559322,0.0267618198037467,46.8652988403211,1121
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,SC,0.352161100196464,717,0.0417485265225933,85,0.153241650294695,312,0.156188605108055,318,566265793.5,278126.617632613,345073.609689214,0.541748526522593,0.320726915520629,0.0137524557956778,47.3747544204322,2036
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,SE,0.356091030789826,266,0.104417670682731,78,0.78045515394913,583,0.78714859437751,588,73857768.01,98872.5140696118,170179.18702765,0.44578313253012,0.452476572958501,0.00267737617135207,45.4404283801874,747
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,SP,0.346476249611922,2232,0.0776156473144986,500,0.302856255821174,1951,0.314809065507606,2028,1205283356.47,187097.695819621,284667.773731696,0.573890096243403,0.290748214840112,0.00729587084756287,48.4304563800062,6442
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VEREADOR,TO,0.352459016393443,86,0.155737704918033,38,0.819672131147541,200,0.836065573770492,204,39875527.48,163424.29295082,230494.37849711,0.508196721311475,0.368852459016393,0.0,44.0081967213115,244
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,AC,0.25,2,0.0,0,0.75,6,0.75,6,4462200,557775.0,637457.142857143,0.75,0.25,0.0,47.5,8
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,AL,0.444444444444444,4,0.0,0,0.333333333333333,3,0.333333333333333,3,1345815.4,149535.044444444,336453.85,0.666666666666667,0.111111111111111,0.0,50.0,9
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,AM,0.210526315789474,4,0.0,0,0.894736842105263,17,0.894736842105263,17,8003448.33,421234.122631579,444636.018333333,0.421052631578947,0.368421052631579,0.0526315789473684,51.0526315789474,19
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,AP,0.2,1,0.0,0,0.6,3,0.6,3,540000,108000.0,180000.0,1.0,0.0,0.0,48.0,5
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,BA,0.158940397350993,24,0.0993377483443709,15,0.662251655629139,100,0.662251655629139,100,80768034.08,534887.642913907,626108.791317829,0.675496688741722,0.245033112582781,0.0,51.7284768211921,151
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,CE,0.395833333333333,19,0.0208333333333333,1,0.520833333333333,25,0.541666666666667,26,13489758.15,281036.628125,321184.717857143,0.645833333333333,0.1875,0.0208333333333333,47.875,48
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,ES,0.3,3,0.0,0,0.3,3,0.3,3,10367492.42,1036749.242,1295936.5525,0.8,0.0,0.1,53.4,10
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,GO,0.205882352941176,7,0.0,0,0.558823529411765,19,0.558823529411765,19,37567344.59,1104921.89970588,1252244.81966667,0.735294117647059,0.176470588235294,0.0,52.0588235294118,34
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,MA,0.392857142857143,11,0.107142857142857,3,0.75,21,0.75,21,5416765.7,193455.917857143,285092.931578947,0.571428571428571,0.321428571428571,0.0,48.3928571428571,28
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,MG,0.193693693693694,43,0.0630630630630631,14,0.364864864864865,81,0.378378378378378,84,231256299.98,1041695.04495495,1096001.42170616,0.68018018018018,0.238738738738739,0.0045045045045045,50.6576576576577,222
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,MS,0.181818181818182,4,0.0,0,0.409090909090909,9,0.454545454545455,10,43730150.36,1987734.10727273,2301586.86105263,0.636363636363636,0.136363636363636,0.0,49.7272727272727,22
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,MT,0.307692307692308,8,0.115384615384615,3,0.538461538461538,14,0.538461538461538,14,172472372.46,6633552.78692308,8212970.11714286,0.730769230769231,0.192307692307692,0.0,51.2692307692308,26
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,PA,0.225,9,0.05,2,0.7,28,0.75,30,12418819.5,310470.4875,428235.155172414,0.575,0.225,0.0,50.625,40
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,PB,0.545454545454545,12,0.0454545454545455,1,0.454545454545455,10,0.454545454545455,10,4623514.56,210159.752727273,271971.444705882,0.590909090909091,0.272727272727273,0.0909090909090909,44.7727272727273,22
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,PE,0.235294117647059,8,0.0294117647058824,1,0.352941176470588,12,0.382352941176471,13,23175972.41,681646.247352941,965665.517083333,0.588235294117647,0.264705882352941,0.0,49.2941176470588,34
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,PI,0.184466019417476,19,0.029126213592233,3,0.631067961165049,65,0.640776699029126,66,31373963.2,304601.584466019,377999.556626506,0.70873786407767,0.194174757281553,0.00970873786407767,49.7378640776699,103
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,PR,0.213675213675214,25,0.00854700854700855,1,0.230769230769231,27,0.256410256410256,30,75975621.99,649364.29051282,697024.054954128,0.743589743589744,0.188034188034188,0.00854700854700855,50.4529914529915,117
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,RJ,0.133333333333333,2,0.2,3,0.4,6,0.4,6,16356862.24,1090457.48266667,1258220.17230769,0.8,0.0666666666666667,0.0,51.6,15
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,RN,0.333333333333333,6,0.0,0,0.555555555555556,10,0.555555555555556,10,6571174.86,365065.27,469369.632857143,0.777777777777778,0.166666666666667,0.0,48.8333333333333,18
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,RO,0.266666666666667,4,0.133333333333333,2,0.6,9,0.6,9,9410763.35,627384.223333333,672197.382142857,0.8,0.133333333333333,0.0,45.4666666666667,15
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,RR,0.5,1,0.0,0,0.5,1,1.0,2,350000,175000.0,175000.0,0.0,1.0,0.0,39.0,2
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,RS,0.258064516129032,8,0.0,0,0.0645161290322581,2,0.0645161290322581,2,15949278.74,514492.862580645,569617.097857143,0.67741935483871,0.225806451612903,0.0645161290322581,48.7096774193548,31
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,SC,0.150537634408602,14,0.021505376344086,2,0.0537634408602151,5,0.0537634408602151,5,62175489.71,668553.652795699,698601.007977528,0.795698924731183,0.118279569892473,0.021505376344086,51.1612903225806,93
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,SE,0.296296296296296,8,0.111111111111111,3,0.666666666666667,18,0.666666666666667,18,10901643.27,403764.565555556,519125.87,0.518518518518518,0.259259259259259,0.037037037037037,54.3333333333333,27
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,SP,0.188118811881188,38,0.0544554455445545,11,0.148514851485149,30,0.153465346534653,31,125295472.16,620274.614653465,754792.000963855,0.737623762376238,0.148514851485149,0.0148514851485149,52.6732673267327,202
PSD,PARTIDO SOCIAL DEMOCRÁTICO,VICE-PREFEITO,TO,0.375,3,0.125,1,0.75,6,0.875,7,2188000,273500.0,364666.666666667,0.625,0.25,0.0,45.5,8
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,AC,1.0,1,0.0,0,0.0,0,1.0,1,380000,380000.0,380000.0,1.0,0.0,0.0,50.0,1
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,AL,0.0,0,0.0,0,0.0,0,0.0,0,5623800,1874600.0,2811900.0,1.0,0.0,0.0,54.3333333333333,3
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,AM,0.222222222222222,2,0.0,0,0.666666666666667,6,0.777777777777778,7,4880000,542222.222222222,697142.857142857,0.444444444444444,0.444444444444444,0.0,54.6666666666667,9
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,AP,0.666666666666667,2,0.666666666666667,2,1.0,3,1.0,3,950000,316666.666666667,950000.0,0.333333333333333,0.333333333333333,0.0,46.3333333333333,3
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,BA,0.105263157894737,2,0.105263157894737,2,0.684210526315789,13,0.684210526315789,13,24062560.95,1266450.57631579,1336808.94166667,0.631578947368421,0.105263157894737,0.0,52.9473684210526,19
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,CE,0.176470588235294,3,0.0,0,0.529411764705882,9,0.529411764705882,9,73983732.55,4351984.26764706,5691056.35,0.529411764705882,0.411764705882353,0.0,48.1176470588235,17
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,ES,0.0,0,0.0,0,0.625,5,0.625,5,14459522.52,1807440.315,1807440.315,1.0,0.0,0.0,59.625,8
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,GO,0.222222222222222,10,0.0,0,0.466666666666667,21,0.488888888888889,22,229234167.29,5094092.60644444,5730854.18225,0.622222222222222,0.2,0.0,50.9555555555556,45
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,MA,0.192307692307692,5,0.115384615384615,3,0.730769230769231,19,0.730769230769231,19,31779182.32,1222276.24307692,1513294.39619048,0.653846153846154,0.153846153846154,0.0,49.8846153846154,26
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,MG,0.075187969924812,10,0.0150375939849624,2,0.345864661654135,46,0.353383458646617,47,239157472.06,1798176.48165414,1853933.89193798,0.789473684210526,0.12781954887218,0.0,53.2857142857143,133
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,MS,0.140625,9,0.03125,2,0.265625,17,0.265625,17,198488516.07,3101383.06359375,3201427.67854839,0.75,0.109375,0.0,51.453125,64
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,MT,0.214285714285714,3,0.0714285714285714,1,0.428571428571429,6,0.428571428571429,6,25426036.54,1816145.46714286,2118836.37833333,0.714285714285714,0.214285714285714,0.0,48.7857142857143,14
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,PA,0.25,2,0.0,0,0.75,6,0.75,6,4245514.3,530689.2875,530689.2875,0.5,0.375,0.0,45.25,8
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,PB,0.258064516129032,8,0.0,0,0.516129032258065,16,0.516129032258065,16,27478338.36,886398.011612903,947528.908965517,0.774193548387097,0.0967741935483871,0.032258064516129,49.3225806451613,31
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,PE,0.163636363636364,9,0.0363636363636364,2,0.436363636363636,24,0.472727272727273,26,59436372.83,1080661.32418182,1350826.65522727,0.709090909090909,0.218181818181818,0.0,49.6545454545455,55
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,PI,0.0,0,0.0,0,1.0,1,1.0,1,65000,65000.0,65000.0,1.0,0.0,0.0,42.0,1
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,PR,0.138888888888889,5,0.0,0,0.0555555555555556,2,0.0833333333333333,3,92586892.79,2571858.13305556,2986673.96096774,0.805555555555556,0.0833333333333333,0.0555555555555556,55.0277777777778,36
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,RJ,0.5,1,0.0,0,0.0,0,0.0,0,1666716.79,833358.395,833358.395,1.0,0.0,0.0,41.0,2
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,RN,0.305555555555556,11,0.0555555555555556,2,0.416666666666667,15,0.416666666666667,15,16060254.55,446118.181944444,617702.098076923,0.611111111111111,0.388888888888889,0.0,45.8611111111111,36
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,RO,0.5,1,0.5,1,1.0,2,1.0,2,341000,170500.0,170500.0,1.0,0.0,0.0,58.0,2
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,RR,0.333333333333333,1,0.0,0,0.666666666666667,2,0.666666666666667,2,824746,274915.333333333,412373.0,0.333333333333333,0.666666666666667,0.0,39.6666666666667,3
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,RS,0.0875,7,0.0,0,0.0125,1,0.0125,1,97787368.96,1222342.112,1269965.83064935,0.6875,0.2,0.0,52.2625,80
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,SC,0.175,7,0.0,0,0.05,2,0.05,2,79907319.2,1997682.98,2048905.62051282,0.6,0.1,0.0,57.55,40
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,SE,0.0,0,0.0,0,1.0,2,1.0,2,344776.45,172388.225,344776.45,0.0,0.5,0.0,47.0,2
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,SP,0.171875,11,0.015625,1,0.109375,7,0.125,8,92832898.8,1450514.04375,1751564.12830189,0.8125,0.125,0.0,55.6875,64
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PREFEITO,TO,0.3,3,0.0,0,0.5,5,0.5,5,14776500.93,1477650.093,1477650.093,0.8,0.1,0.0,47.3,10
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,AC,0.35632183908046,31,0.160919540229885,14,0.758620689655172,66,0.793103448275862,69,8788569.62,101018.041609195,244126.933888889,0.436781609195402,0.517241379310345,0.0,43.3563218390805,87
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,AL,0.365853658536585,45,0.0813008130081301,10,0.772357723577236,95,0.780487804878049,96,6295971.71,51186.7618699187,170161.397567568,0.495934959349593,0.398373983739837,0.0,47.0162601626016,123
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,AM,0.32987012987013,127,0.0441558441558442,17,0.815584415584416,314,0.885714285714286,341,31583402.52,82034.8117402597,237469.191879699,0.306493506493506,0.657142857142857,0.0,44.6675324675325,385
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,AP,0.379310344827586,11,0.206896551724138,6,0.793103448275862,23,0.793103448275862,23,1032980,35620.0,93907.2727272727,0.448275862068966,0.517241379310345,0.0,42.7241379310345,29
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,BA,0.335144927536232,370,0.21286231884058,235,0.823369565217391,909,0.841485507246377,929,143538499.45,130016.756748188,226759.0828594,0.453804347826087,0.46195652173913,0.000905797101449275,46.2192028985507,1104
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,CE,0.348623853211009,114,0.0795107033639144,26,0.770642201834862,252,0.779816513761468,255,31679011.47,96877.7109174312,183115.673236994,0.486238532110092,0.406727828746177,0.00917431192660551,45.5535168195719,327
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,ES,0.355513307984791,187,0.133079847908745,70,0.598859315589354,315,0.598859315589354,315,73512393.65,139757.402376426,237136.753709677,0.581749049429658,0.258555133079848,0.00950570342205323,48.8403041825095,526
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,GO,0.356492027334852,313,0.0831435079726651,73,0.651480637813212,572,0.689066059225513,605,168378567.23,191775.133519362,302295.452836625,0.507972665148064,0.349658314350797,0.00227790432801822,46.8929384965831,878
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,MA,0.345808383233533,231,0.106287425149701,71,0.790419161676647,528,0.796407185628742,532,73266551.35,109680.466092814,199636.379700272,0.402694610778443,0.525449101796407,0.00449101796407186,44.8188622754491,668
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,MG,0.34154206977426,1165,0.131046613896218,447,0.532395192025799,1816,0.540017590149516,1842,582060537.51,170642.198038698,236034.28122871,0.520961594840223,0.323951920257989,0.0120199355027851,47.8416886543536,3411
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,MS,0.362790697674419,312,0.072093023255814,62,0.452325581395349,389,0.501162790697674,431,230062513.23,267514.550267442,374085.385739837,0.611627906976744,0.290697674418605,0.00348837209302326,47.1941860465116,860
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,MT,0.351351351351351,208,0.123310810810811,73,0.690878378378378,409,0.717905405405405,425,187920682.51,317433.585320946,436010.864292343,0.45777027027027,0.425675675675676,0.00675675675675676,45.9425675675676,592
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,PA,0.350132625994695,264,0.110079575596817,83,0.820954907161804,619,0.860742705570292,649,68877693.43,91349.7260344828,191326.926194444,0.362068965517241,0.561007957559682,0.00795755968169761,45.1445623342175,754
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,PB,0.354166666666667,153,0.0740740740740741,32,0.643518518518518,278,0.680555555555556,294,29491327.93,68266.9628009259,118439.067991968,0.49537037037037,0.398148148148148,0.00694444444444444,45.2523148148148,432
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,PE,0.348713398402839,393,0.117125110913931,132,0.653948535936114,737,0.672582076308784,758,70309469.56,62386.3971251109,144372.627433265,0.523513753327418,0.362910381543922,0.00266193433895297,46.5465838509317,1127
PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,VEREADOR,PI,0.342105263157895,26,0.105263157894737,8,0.934210526315789,71,0.934210526315789,71,5218976.19,68670.7393421053,96647.7072222222,0.5,0.434210526315789,0.0,47.4342105263158,76
